"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
98250983,"2","1","Kierujący","1977-02-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98250997,"1","1","Kierujący","1964-07-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Ranny lekko",NA
98250997,"2","1","Kierujący","1949-09-01","Mężczyzna","Posiada","Trzeźwy","40",NA,NA,NA,NA
98251023,"1","1","Kierujący","2006-09-24","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Ranny lekko",NA
98251023,"2","1","Kierujący","1976-04-30","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA,NA
98251181,"1","1","Kierujący","1987-02-02","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
98251181,"2","1","Kierujący","1998-08-31","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie","Ranny lekko",NA
98251643,"1","1","Kierujący","1977-10-02","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,NA,NA
98251643,"2","1","Kierujący","1991-03-10","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
98251677,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
98251677,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,NA,NA,NA
98251718,"1","1","Kierujący","1973-04-25","Mężczyzna","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
98251718,"2","1","Kierujący","1965-05-06","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98252183,"1","1","Kierujący","1984-11-07","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98252183,"2","1","Kierujący","1979-07-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98252224,"1","1","Kierujący","1953-06-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Ranny lekko",NA
98252224,"2","1","Kierujący","1981-02-20","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA
98252239,"1","1","Kierujący","1970-03-07","Kobieta","Posiada","Trzeźwy","26","Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA,NA
98252239,"2","1","Kierujący","1988-06-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98252298,"1","1","Kierujący","1988-09-25","Mężczyzna","Posiada","Trzeźwy","8","Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA,NA
98252520,"1","1","Kierujący","1974-03-01","Mężczyzna","Posiada","Trzeźwy","22","Wjazd przy czerwonym świetle","Dochodzenie","Ranny ciężko",NA
98252520,"2","1","Kierujący","1989-03-06","Kobieta","Posiada","Trzeźwy","6",NA,NA,NA,NA
98252528,"1","1","Kierujący","1967-11-01","Mężczyzna","Posiada","Trzeźwy","29","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98252528,"2","1","Kierujący","1994-04-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98252533,"1","1","Kierujący","1947-03-30","Mężczyzna","Posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie",NA,NA
98252533,"2","1","Kierujący","1992-04-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98252563,"1","1","Kierujący","1960-10-08","Kobieta","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98252563,"2","1","Kierujący","1950-06-11","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie","Ranny ciężko",NA
98252570,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA
98252862,"1","1","Kierujący","2001-04-30","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98252862,"2","1","Kierujący","1970-11-20","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,NA,NA
98252873,"1","1","Kierujący","1952-08-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98252873,"2","1","Kierujący","1983-06-01","Kobieta","Posiada","Trzeźwy","12",NA,NA,NA,NA
98253326,"1","1","Kierujący","2004-11-05","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Ranny lekko",NA
98253326,"2","1","Kierujący","1973-03-11","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
98253549,"1","1","Kierujący","2002-06-05","Mężczyzna","Posiada","Trzeźwy","2",NA,"Inny organ",NA,NA
98253549,"2","1","Kierujący","1988-03-28","Kobieta","Posiada","Trzeźwy","8",NA,NA,NA,NA
98253697,"1","1","Kierujący","2004-01-27","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ","Ranny lekko",NA
98253697,"2","1","Kierujący","1994-02-24","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA,NA
98254080,"1","1","Kierujący","1988-11-01","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98254080,"2","1","Kierujący","1946-09-16","Mężczyzna","Posiada","Trzeźwy","37",NA,NA,NA,NA
98254186,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie",NA,NA
98254186,"2","1","Kierujący","1977-09-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98254354,"1","1","Kierujący","2004-02-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
98254354,"2","1","Kierujący","1971-07-12","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
98254493,"1","1","Kierujący","1977-07-27","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA,NA
98254493,"2","1","Kierujący","1950-08-23","Mężczyzna","Posiada","Trzeźwy","46",NA,"Dochodzenie","Ranny lekko",NA
98255528,"1","1","Kierujący","1969-12-04","Kobieta","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98255528,"2","1","Kierujący","1963-07-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98255830,"1","1","Kierujący","1940-04-22","Mężczyzna","Posiada","Trzeźwy","48","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98255830,"2","1","Kierujący","1983-05-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98257408,"1","1","Kierujący","1972-09-06","Mężczyzna","Posiada","Alkoholu","24","Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
98257408,"2","1","Kierujący","1986-06-15","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
98257477,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA
98257477,"2","1","Kierujący","1955-01-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98258193,"1","1","Kierujący","1967-02-20","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98258193,"2","1","Kierujący","1986-03-30","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
98259060,"1","1","Kierujący","1960-11-18","Kobieta","Posiada","Trzeźwy","32","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie",NA,NA
98259060,"2","1","Kierujący","1958-09-10","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98259424,"1","1","Kierujący","1949-06-05","Kobieta","Posiada","Trzeźwy","45","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98259424,"2","1","Kierujący","1974-03-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98260027,"1","1","Kierujący","1963-05-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA,NA
98260389,"1","1","Kierujący","1953-04-27","Mężczyzna","Posiada","Trzeźwy","43","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98260389,"2","1","Kierujący","1952-04-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98260421,"1","1","Kierujący","1970-03-26","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98260421,"2","1","Kierujący","1998-08-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie",NA,NA
98260763,"1","1","Kierujący","1937-07-24","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98260763,"2","1","Kierujący","1940-11-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98260953,"1","1","Kierujący","1959-11-08","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98260953,"2","1","Kierujący","1960-11-21","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98261236,"1","1","Kierujący","1974-12-20","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Ranny lekko",NA
98261236,"2","1","Kierujący","1967-10-23","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,"Ranny lekko",NA
98261236,"2","2","Pasażer","1977-01-31","Kobieta",NA,"Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98261261,"1","1","Kierujący","1993-10-29","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie","Ranny ciężko",NA
98261261,"2","1","Kierujący","1993-11-22","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA
98262313,"1","1","Kierujący","1973-04-05","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98262313,"2","1","Kierujący","1977-06-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98263321,"1","1","Kierujący","1952-12-24","Mężczyzna","Posiada","Trzeźwy","38","Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie",NA,NA
98263321,"2","1","Kierujący","1948-11-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Ranny lekko",NA
98263683,"1","1","Kierujący","1974-12-30","Mężczyzna","Posiada","Trzeźwy",NA,NA,"Mandat karny",NA,NA
98263683,"2","1","Kierujący","1995-05-11","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
98265052,"1","1","Kierujący","1985-08-30","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98265052,"2","1","Kierujący","1989-03-11","Mężczyzna","Nie wymagane","Trzeźwy","6",NA,NA,NA,NA
98265234,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA,NA
98265234,"2","1","Kierujący","1957-01-29","Mężczyzna","Posiada","Trzeźwy","32",NA,NA,NA,NA
98265413,"1","1","Kierujący","Nieustalona","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98265413,"2","1","Kierujący","1992-11-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Mandat karny","Ranny lekko",NA
98265475,"1","1","Kierujący","1988-01-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA,NA
98266526,"1","1","Kierujący","2006-09-20","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Ranny lekko",NA
98266526,"2","1","Kierujący","1971-01-28","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
98268985,"1","1","Kierujący","1979-12-01","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie",NA,NA
98269146,"1","1","Kierujący","1976-07-31","Kobieta","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98269146,"2","1","Kierujący","Nieustalona","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98269146,"3","1","Kierujący","1974-10-12","Kobieta","Posiada","Trzeźwy","14",NA,NA,NA,NA
98269577,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie",NA,NA
98270031,"1","1","Kierujący","1989-01-30","Kobieta","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
98270031,"1","2","Pasażer","1975-03-17","Kobieta",NA,"Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98270031,"1","3","Pasażer","1981-03-09","Kobieta",NA,"Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98270090,"1","1","Kierujący","1995-02-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA,NA
98270090,"2","1","Kierujący","1991-05-10","Mężczyzna","Posiada","Trzeźwy","4",NA,NA,NA,NA
98270838,"1","1","Kierujący","1989-12-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Mandat karny",NA,NA
98270838,"2","1","Kierujący","1955-06-21","Kobieta","Posiada","Trzeźwy","28",NA,NA,NA,NA
98270849,"1","1","Kierujący","1980-12-14","Kobieta","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98270849,"2","1","Kierujący","1971-10-24","Mężczyzna","Posiada","Trzeźwy","25",NA,NA,NA,NA
98271261,"1","1","Kierujący","1988-10-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98271261,"2","1","Kierujący","1957-08-30","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98271387,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98271387,"2","1","Kierujący","1957-01-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98271776,"1","1","Kierujący","1983-06-02","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98271776,"2","1","Pasażer","1980-03-09","Mężczyzna",NA,"Trzeźwy",NA,NA,"Wniosek o ukaranie",NA,NA
98271776,"2","2","Kierujący","1984-06-13","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA
98271794,"1","1","Kierujący","1976-07-11","Mężczyzna","Posiada","Trzeźwy","14","Nieprawidłowe: cofanie","Wniosek o ukaranie",NA,NA
98271794,"2","1","Kierujący","1977-05-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98271907,"1","1","Kierujący","1969-03-16","Mężczyzna","Posiada","Trzeźwy","10","Nieprawidłowe: cofanie","Dochodzenie",NA,NA
98271907,"2","1","Kierujący","1933-08-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98272035,"1","1","Kierujący","1992-06-30","Kobieta","Posiada","Trzeźwy","3",NA,NA,NA,NA
98272035,"2","1","Kierujący","2007-06-11","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
98272094,"1","1","Kierujący","1984-06-08","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98272094,"2","1","Kierujący","1969-03-10","Mężczyzna","Posiada","Trzeźwy","22",NA,NA,"Ranny lekko",NA
98272167,"1","1","Kierujący","1962-07-07","Mężczyzna","Posiada","Trzeźwy","30","Wjazd przy czerwonym świetle","Dochodzenie",NA,NA
98272167,"2","1","Kierujący","1990-08-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98272464,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie",NA,NA
98273526,"1","1","Kierujący","1988-05-30","Mężczyzna","Posiada","Trzeźwy","7","Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA,NA
98273526,"2","1","Kierujący","1965-12-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
98273565,"1","1","Kierujący","1943-07-25","Kobieta","Posiada","Trzeźwy","38","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98273565,"2","1","Kierujący","1980-10-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98273586,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
98273586,"2","1","Kierujący","1944-02-22","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98273633,"1","1","Kierujący","1981-05-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Ranny lekko",NA
98273633,"2","1","Kierujący","1989-10-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98273872,"1","1","Kierujący","1980-03-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie","Ranny lekko",NA
98273872,"2","1","Kierujący","1949-07-30","Kobieta","Posiada","Trzeźwy","44",NA,NA,NA,NA
98274213,"1","1","Kierujący","1971-08-30","Kobieta","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98274213,"1","2","Kierujący","1973-08-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98274235,"1","1","Kierujący","1953-05-16","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA,NA
98274235,"2","1","Kierujący","1992-07-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98274240,"1","1","Kierujący","2001-03-09","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
98274240,"2","1","Kierujący","1979-06-02","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
98275051,"1","1","Kierujący","2000-08-23","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98275051,"2","1","Kierujący","1972-10-26","Kobieta","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98275126,"1","1","Kierujący","1959-08-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Ranny lekko",NA
98275126,"2","1","Kierujący","1965-10-15","Mężczyzna","Posiada","Trzeźwy","28",NA,NA,NA,NA
98275162,"1","1","Kierujący","1986-11-14","Kobieta","Posiada","Trzeźwy","4",NA,NA,NA,NA
98275162,"2","1","Kierujący","1957-03-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98276066,"1","1","Kierujący","1987-11-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny",NA,NA
98276066,"2","1","Kierujący","1977-04-11","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA
98276366,"1","1","Kierujący","1976-01-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych",NA,NA,NA
98276366,"2","1","Kierujący","1968-08-11","Mężczyzna","Posiada","Trzeźwy","28",NA,NA,NA,NA
98277489,"1","1","Kierujący","1950-06-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko",NA
98277489,"2","1","Kierujący","1977-11-09","Kobieta","Posiada","Trzeźwy","5",NA,NA,NA,NA
98277597,"1","1","Kierujący","1986-09-18","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98277597,"1","2","Kierujący","1958-07-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98278088,"1","1","Kierujący","1965-09-26","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98278088,"2","1","Kierujący","2001-09-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98278114,"1","1","Kierujący","1977-05-18","Kobieta","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98278114,"2","1","Kierujący","1987-01-02","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98278126,"1","1","Kierujący","1983-06-26","Kobieta","Posiada","Trzeźwy","12","Jazda po niewłaściwej stronie drogi","Mandat karny",NA,NA
98278126,"2","1","Kierujący","2004-12-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98279017,"1","1","Kierujący","1952-09-15","Mężczyzna","Posiada","Trzeźwy","34","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98279017,"2","1","Kierujący","1982-12-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98279663,"1","1","Kierujący","1982-10-19","Kobieta","Posiada","Trzeźwy","1","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
98279663,"2","1","Kierujący","1951-06-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98280223,"1","1","Kierujący","1960-03-13","Mężczyzna","Posiada","Trzeźwy","35","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98280223,"2","1","Kierujący","1963-05-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98280258,"1","1","Kierujący","2004-10-25","Kobieta","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98280302,"1","1","Kierujący","1980-02-02","Mężczyzna","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98280302,"2","1","Kierujący","1995-10-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98280701,"1","1","Kierujący","1995-06-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98280905,"1","1","Kierujący","1934-07-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Mandat karny",NA,NA
98280905,"2","1","Kierujący","1978-04-24","Kobieta","Posiada","Trzeźwy","15",NA,NA,NA,NA
98281288,"1","1","Kierujący","1983-01-24","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98281288,"2","1","Kierujący","1993-09-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98281388,"1","1","Kierujący","1969-11-19","Mężczyzna","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98281388,"2","1","Kierujący","1996-09-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98281843,"1","1","Kierujący","1983-08-25","Kobieta","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98281843,"2","1","Kierujący","1979-07-28","Mężczyzna","Posiada","Trzeźwy","17",NA,NA,NA,NA
98282185,"1","1","Kierujący","Nieustalona","Kobieta",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA,NA
98282573,"1","1","Kierujący","1988-01-08","Mężczyzna","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98282573,"2","1","Kierujący","1985-03-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98282618,"1","1","Kierujący","2007-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Dochodzenie","Ranny lekko",NA
98282618,"2","1","Kierujący","1959-02-11","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,NA,NA
98283196,"1","1","Kierujący","2007-03-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie",NA,NA,NA
98283196,"2","1","Kierujący","1999-04-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98283440,"1","1","Kierujący","1986-12-16","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
98283440,"2","1","Kierujący","2006-05-12","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98283772,"1","1","Kierujący","1947-05-25","Mężczyzna","Posiada","Trzeźwy","47","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98283772,"2","1","Kierujący","1976-07-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98283997,"1","1","Kierujący","2003-12-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98283997,"2","1","Kierujący","1984-11-03","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98284299,"1","1","Kierujący","1985-01-12","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98284299,"2","1","Kierujący","1995-11-18","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98284520,"1","1","Kierujący","1989-06-09","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98284520,"2","1","Kierujący","1972-02-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98284760,"1","1","Kierujący","1949-07-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA,NA
